,Unnamed: 0,Key,Ans,Marks,Similarity,Grammer,Keyword
266,266,A kid runs away from a fish swinging around on a fishing pole.,A little kid is running around a fishing pole.,2.5,0.46236396,0.9958689212799072,0.5
267,267,A man is walking along a path through wilderness.,A man is walking down a road.,2.5,0.41471568,0.9962990880012512,0.33962264150943394
268,268,An elderly man is speaking at a podium.,A man is making a speech at the podium.,3.5,0.72005033,0.9965351819992064,1.0
269,269,A man riding a horse in slow motion.,A man is riding on a horse.,3.4,0.6374624,0.9961024522781372,0.5625
270,270,A person is cutting some burrata cheese.,The person is slicing cheese.,3.8,0.7322632,0.99274080991745,0.6666666666666666
271,271,The man is shooting an automatic rifle.,A man is shooting a gun.,3.8,0.74859744,0.9939741492271424,0.6428571428571429
272,272,A man is crushing garlic with the back of a knife.,A woman is slicing meat with a knife.,1.5,0.2823752,0.9960458874702454,0.6666666666666666
273,273,A woman is filing her fingernails with an emery board.,A woman is feeding her baby with a bottle.,0.5,0.048654612,0.9961687922477722,0.5142857142857142
274,274,A man is riding a skateboard.,A woman is cutting a potato.,0.0,0.0022367905,0.9960998296737672,0.5
275,275,A woman is taking a shower.,A man is riding a white horse.,0.0,0.0022262968,0.99605393409729,0.5
276,276,A  man is dancing.,A man is riding a horse.,0.8,0.11497835,0.9958730340003968,1.0
277,277,A man is rowing a boat.,A man is shooting off a gun.,0.85,0.14677034,0.9947903156280518,0.5
278,278,A man is swinging from a rope attached to the ceiling.,A man is swinging on a rope.,3.4,0.73407847,0.996273636817932,0.6666666666666666
279,279,A woman is riding a horse on a beach.,A man is carrying another man on his back.,0.4,0.09863126,0.9954962730407716,0.3333333333333333
280,280,A man holds a small animal in one hand.,A man shows off a small monkey.,1.75,0.3296831,0.9928281903266908,0.391304347826087
281,281,A person is folding a square paper piece.,A man is folding paper.,3.25,0.70334214,0.9959480166435242,0.21739130434782608
282,282,A person is frying meat in a pan.,A person is holding a skunk.,0.75,0.07616657,0.98322856426239,0.2535211267605634
283,283,A chimpanzee is hurting a woman.,A man is driving a car.,0.0,0.0022862768,0.995698094367981,0.5
284,284,The woman is peeling shrimp.,The man is holding a lemur.,0.0,0.002228765,0.9940855503082277,1.0
285,285,Two zebras are playing.,Zebras are socializing.,4.25,0.89220285,0.9900726079940796,1.0
286,286,A woman is slicing butter.,A woman slices tofu.,1.8,0.31259692,0.994205892086029,0.5
287,287,Some men are playing guitars.,Three men are playing guitars and singing together.,3.2,0.60609466,0.990761935710907,1.0
288,288,The elephants sprayed water on themselves.,Elephants spray themselves with water.,3.6,0.81192446,0.9918298125267028,1.0
289,289,A dog sat at the counter of a store.,The dog is standing at the counter.,2.6,0.5237232,0.9948076605796814,1.0
290,290,Someone drills a hole in a strip of wood with a power drill.,A man drills a hole in a piece of wood.,3.2,0.68538207,0.9953585267066956,0.5070422535211268
291,291,A woman is slicing some vegetables.,The woman is dicing garlic.,2.8,0.5736998,0.9908031225204468,0.5
292,292,A badger is burrowing a hole.,A badger is digging the earth.,4.6,0.9651949,0.9964171648025512,0.0
293,293,A woman is water skiing on a lake.,A man is playing a flute.,0.0,0.0022035104,0.9959362745285034,0.3333333333333333
294,294,A girl is playing a violin.,A baby is laughing and giggling.,0.25,0.048721787,0.9911527037620544,0.0
295,295,A helicopter is landing on a helipad.,A helicopter lands.,3.923,0.782048,0.9949453473091124,0.5142857142857142
296,296,A woman is cutting up a chicken.,A woman is slicing meat.,2.75,0.5528778,0.9958235025405884,0.5
297,297,A woman is cutting a cucumber.,A man is playing a guitar.,0.0,0.002207979,0.9958698153495787,0.5
298,298,A woman rides an elephant in front of an adoring crowd.,A woman rides an elephant.,3.0,0.61645395,0.9941356182098388,1.0
299,299,A puppy is sliding backwards along the floor.,A puppy is pushing itself backwards.,3.8,0.8021977,0.9939951300621032,0.5
300,300,A woman splits garlic cloves.,A woman is breaking a head of garlic into cloves.,4.6,0.9482695,0.9949671626091005,1.0
301,301,A dog is looking into swimming pool.,A dog is walking along the edge of a pool.,2.6,0.45133373,0.9967966675758362,1.0
302,302,A woman mixes a beauty treatment in a glass.,A woman is mixing a cream in a glass with a spoon.,3.6,0.7795898,0.9852024912834167,0.6666666666666666
303,303,A man is drawing a picture.,A person is drawing.,3.6,0.7291316,0.993110179901123,0.0
304,304,A woman is picking tomatoes.,A woman is pouring batter into a bowl.,1.0,0.15294287,0.9958869814872742,0.5
305,305,A man is looking at a computer monitor.,A man is using a laptop.,2.75,0.4967201,0.9953822493553162,0.5
306,306,The boy is riding a tricycle.,A woman is riding a water scooter.,1.25,0.23922043,0.9959293007850648,0.0
307,307,Two men compete in a tire rolling race.,Two people flipped tractor tires in a race.,2.75,0.5823111,0.9920591115951538,0.5
308,308,A person is cutting a meat.,A person riding a mechanical bull,0.0,0.0023028597,0.9856380820274352,0.5
309,309,A man is playing a violin.,A woman is using a sewing machine.,0.0,0.0021987737,0.995766282081604,0.5
310,310,The baby crawled through the doorway.,A baby is crawling across the floor.,2.4,0.46406573,0.996414303779602,0.5
311,311,A man is playing keyboard.,A person is playing a piano.,2.2,0.475213,0.992592751979828,0.0
312,312,A man is smelling two pizzas.,A woman is feeding a man.,0.2,0.02305363,0.995539128780365,1.0
313,313,A monkey pulls the tail of a dog.,A monkey is teasing a dog at the zoo.,2.8,0.54805094,0.9955140948295592,0.6666666666666666
314,314,A dog lies on his back on a wooden floor.,A dog is laying on the floor.,4.0,0.7813307,0.9958327412605286,1.0
315,315,A woman is frying something in the pan.,A man is playing his guitar.,0.0,0.002900167,0.9962486624717712,0.33962264150943394
316,316,A man puts seasoning in a bowl of water.,The man added seasoning to water in a bowl.,5.0,0.99668676,0.902749001979828,1.0
317,317,An elderly woman is pouring oil into a frying pan.,A tied man is putting into water.,0.0,0.0026052326,0.9821182489395142,0.0
318,318,A woman is chopping an onion.,A woman is slicing partially into half of an onion.,3.2,0.64469004,0.9607944488525392,0.6666666666666666
319,319,The woman picked up the kangaroo.,A woman is carrying a kangaroo.,3.5,0.693788,0.9958850741386414,1.0
320,320,A dog biting on a can.,A dog opens a can of food.,1.75,0.3156724,0.9951980710029602,1.0
321,321,A woman is deboning a fish.,A man catches a fish.,1.25,0.22203104,0.995126247406006,1.0
322,322,A man is mowing grass.,A man is busting concrete.,0.833,0.124173746,0.9889631271362304,1.0
323,323,A cat is watching a TV.,A man is slicing a leave.,0.0,0.0023127098,0.8152787685394287,0.0
324,324,The boy is stuck in the door of the doghouse.,A child is stuck in a dog house.,3.75,0.80109006,0.9960705041885376,0.0
325,325,People flip into a swimming pool.,Men are falling into a pool.,2.75,0.5157259,0.9921813011169434,0.5
326,326,A woman swims underwater.,A woman is swimming.,3.8,0.7267216,0.995166540145874,1.0
327,327,A man is playing a guitar.,A woman is dancing.,0.2,0.016682848,0.9952791929244996,0.5142857142857142
328,328,An airplane is flying in the air.,A South African Airways plane is flying in a blue sky.,3.4,0.6770259,0.9956289529800416,0.5
329,329,A bear is running from two dogs.,A bear is fighting wolves.,1.4,0.23174433,0.9945800304412842,0.0
330,330,A woman is resting in a floating raft.,A woman relaxes in an inner tube.,3.8,0.80435437,0.996257185935974,0.5
331,331,A man is dieing in an operating room.,A man is kissing a woman in stage.,0.4,0.05159627,0.9934990406036376,1.0
332,332,A man is holding a leaf.,A woman is watching television.,0.0,0.0023521471,0.9954177141189576,0.5
333,333,A person is riding a horse.,A woman is slicing potatoes.,0.0,0.0022073942,0.9960079193115234,0.0
334,334,A woman is slicing octopus.,A man is playing the guitar.,0.0,0.0021911636,0.9958544969558716,0.5
335,335,A man is breaking water jugs.,A woman is peeling garlic.,0.2,0.034154117,0.9936875700950624,0.5
336,336,A man is playing a guitar.,A woman is cutting vegetable.,0.0,0.0023842033,0.7339698672294617,0.5142857142857142
337,337,A girl is eating a cupcake.,A man is slicing a cucumber.,0.0,0.0023082846,0.9958913326263428,0.0
338,338,The little girl played on the grass with a dog and a ball.,A baby plays with a dog and ball.,3.8,0.7709488,0.8930405974388123,0.782608695652174
339,339,People ride and paddle a raft.,Four people are floating on a raft.,2.25,0.42990822,0.9958493709564208,0.6666666666666666
340,340,The lady cut up a potatoe.,A man is cutting a potato.,2.4,0.46954936,0.996042251586914,0.5142857142857142
341,341,The missile exploded.,A rocket exploded.,3.2,0.6921255,0.9939981698989868,0.0
342,342,A dog is playing in the snow.,A dog is pawing at a fly in the carpet before it.,1.6,0.29160368,0.9893697500228882,0.5
343,343,A woman is dancing with other women.,A woman is shredding chicken.,0.4,0.07617726,0.9967670440673828,0.5
344,344,A boy is pushing a van.,A person is slicing a tomato.,0.0,0.0022415698,0.995129942893982,0.0
345,345,A boy is making some dance steps.,A boy is pouring something from a pitcher.,0.4,0.076522276,0.995022177696228,0.5
346,346,A woman is opening a soda and drinking it.,A woman is riding on an elephant.,0.6000000000000001,0.083443634,0.9959734082221984,0.5
347,347,A man is assembling speaker parts.,A man is playing the guitar.,1.0,0.1406664,0.9958544969558716,0.5
348,348,The dog walked along the edge of the pool.,A dog is walking along a pool.,4.6,0.90848345,0.9964606165885924,1.0
349,349,Butter is being put into a bowl.,A man cutting butter into a mixing bowl.,4.25,0.80928564,0.9638559818267822,1.0
350,350,Raccoons are eating.,A man is eating.,1.5,0.21022455,0.995543658733368,0.0
351,351,Someone fell off a horse.,A man gets knocked off of a horse.,3.5,0.68911785,0.9954451322555542,1.0
352,352,A woman peels an apple.,A man pops wheelies on a motorcycle.,0.0,0.00227908,0.9873478412628174,0.5
353,353,A man is taking some math classes.,A man is rinsing a steak.,0.0,0.02039758,0.9948564767837524,0.5
354,354,Animals are playing in water.,Two men are playing ping pong.,0.0,0.0022040778,0.9956879019737244,0.0
355,355,A man is riding a horse and jumping over obstacles.,A man is kicking a soccer ball.,0.333,0.07326492,0.995543897151947,0.3333333333333333
356,356,A person is doing pencil tricks with his hand.,A person is slicing carrots in half.,0.333,0.03950703,0.9956860542297364,0.3333333333333333
357,357,The person lit the cameras on fire.,A person is blow torching cameras.,3.333,0.8195875,0.9283061623573304,0.6666666666666666
358,358,The man is slicing the tape from the box.,A man is cutting open a box.,4.333,0.83667713,0.996309459209442,0.660377358490566
359,359,A man is fishing in the river.,A man is singing while walking down the sidewalk.,0.8,0.07991542,0.9955474138259888,0.5
360,360,A man is riding a bike.,A woman is dancing in the street.,0.2,0.0024392053,0.9959308505058287,0.5
361,361,A man is doing push-ups.,A woman is cutting some octopus.,0.0,0.0021950628,0.98822021484375,1.0
362,362,A man is playing guitar.,A woman is slicing up some pork.,0.0,0.00220689,0.9958457350730896,0.5142857142857142
363,363,The little boy is singing and playing the guitar.,A baby is playing a guitar.,2.8,0.56561637,0.9956424236297609,0.6296296296296297
364,364,A woman is powdering her face.,The woman is tapping her fingers on the table.,0.8,0.117361665,0.9955570101737976,0.3333333333333333
365,365,A woman is peeling a potato.,A lion is walking around.,0.0,0.002368668,0.9944465160369872,0.0
366,366,A woman is firing a rifle.,A man is performing stunts.,0.25,0.03943729,0.9955387711524964,0.5
367,367,A woman puts a garland over a man's shoulders.,A man pours water over a pilots head.,0.5,0.06924736,0.9540610909461976,0.6792452830188679
368,368,An old woman is shaking hand with a man.,A man and a woman shake hands.,3.75,0.7404341,0.9944188594818116,1.608695652173913
369,369,The woman is waterskiing.,A woman is wake boarding on a lake.,1.75,0.31193742,0.9878897070884703,0.5
370,370,Trees are bending in storm.,Trees are hit by very hard winds.,2.667,0.5484282,0.9923639297485352,0.5
371,371,A man and woman is riding in a car.,A woman is frying shrimp.,0.4,0.053174343,0.9961562752723694,0.6666666666666666
372,372,A man is moving a tree limb.,The woman is playing the violin.,0.0,0.002360498,0.9950370192527772,0.5
373,373,A man plays a piano.,A woman is playing the violin.,1.0,0.14520563,0.995849609375,0.5
374,374,A person pours oil on a skillet.,A person is dicing an onion.,0.8,0.12643951,0.995253086090088,0.3333333333333333
375,375,The animal is eating.,A woman is dancing.,0.0,0.0021839286,0.9952791929244996,0.0
376,376,The woman is walking her dog.,A woman walks her dog down the street.,4.0,0.84999746,0.9966139197349548,1.0
377,377,A group of people sing.,Some people are singing.,5.0,0.99669456,0.994120180606842,0.5
378,378,The cat is drinking milk.,A cat is licking from a saucer of milk.,4.4,0.8413311,0.5415775775909424,1.0
379,379,A girl is making eyelid.,A woman is applying eyeshadow.,2.0,0.42773375,0.9956679344177246,0.0
380,380,Two men are fighting.,Two men are fighting using a form of martial arts.,2.8,0.61942947,0.9960678815841676,1.0
381,381,The military officer barked at the recruits.,An officer is talking to recruits.,2.5,0.5841649,0.9942229390144348,1.0
382,382,The man is putting chicken into the container.,A man is putting foods in a box.,2.5,0.56184405,0.9956806898117064,0.25
383,383,A man is tying on a stenographers machine.,the man used a stenograph.,2.25,0.40921745,0.9934678673744202,1.0
384,384,A woman is adding pasta to a pot of water.,A woman is making noodles.,3.6,0.7674697,0.9956071972846984,0.25
385,385,A woman is lying on a blanket on a rock and reading a book.,A woman seated is singing a song and playing the guitar too.,1.2,0.1513338,0.7511330842971802,0.3333333333333333
386,386,Two puppies are playing with each other.,Some men are playing soccer.,0.2,0.008069007,0.9940352439880372,0.0
387,387,A man is running on a field.,A man climbs up a rope.,1.0,0.21769543,0.9961344003677368,0.5
388,388,A man is hugging someone.,A man is taking a picture.,0.4,0.06585813,0.9951696991920472,1.0
389,389,Someone is pouring ingrediants into a pot.,A man puts vegetables into a pot.,2.8,0.6104469,0.9958398342132568,0.5
390,390,A couple are walking.,Some men are sawing.,0.0,0.0023376634,0.9080370664596558,0.0
391,391,A person is playing a guitar.,The man played his guitar.,3.0,0.60904986,0.9856109619140624,0.4857142857142857
392,392,A person is adding food in a pan.,A woman puts rice into a pan.,3.0,0.61896974,0.9953826069831848,0.32075471698113206
393,393,A group of penguins is walking.,A large amount of penguins are heading to the ocean.,2.8,0.51885325,0.9888110160827636,0.5
394,394,A man is playing a guitar.,Someone is handling a bun.,0.0,0.0022323604,0.9957356452941896,0.0
395,395,A dog is jumping on a trampoline.,A boy is playing a guitar.,0.0,0.0022216062,0.9958930015563964,0.0
396,396,A man is shaking a container over a kitchen sink.,A man is emptying a plastic container.,2.2,0.42731878,0.9918562173843384,0.6666666666666666
397,397,A man is walking with a horse.,A man is leading a horse around by it's halter.,3.75,0.79381174,0.7521584033966064,1.0
398,398,Paper is being cut with scissors.,A piece of paper is being cut.,4.0,0.77188766,0.9961137771606444,0.5
